v1	v2	label
P39001	P39073	0
Q00873	Q12234	0
Q12347	P53552	0
P32944	Q04264	0
P40007	Q04048	0
P32795	P53919	0
P25559	P48561	0
Q06090	P38325	0
Q02208	Q6Q546	0
P32494	P09733	0
P20435	P38632	0
Q99247	P40018	0
P42945	Q06704	0
P21524	P25301	0
Q12181	P40318	0
Q12234	P53251	0
P32836	P20095	0
Q02803	P38199	0
P46988	Q08622	0
P34909	P53738	0
P08018	P53083	0
Q06820	P25559	0
P39523	P32490	0
P21651	P53253	0
P38999	Q03818	0
P38922	P00830	0
P40202	P38153	0
P33302	P52920	0
Q04311	P40454	0
P32601	Q07915	0
P32558	P40084	0
P39015	Q12242	0
Q00416	P34758	0
P38688	P38084	0
P33308	P50276	0
P50091	P53919	0
P53076	Q12495	0
P50874	Q02776	0
P38337	P11746	0
P38872	P40302	0
P14742	P22139	0
P24276	Q12387	0
P32481	P38912	0
P38907	Q08446	0
Q12486	Q01389	0
Q06090	P24004	0
P38888	P32379	0
P33399	Q6Q560	0
Q12692	P32525	0
P35189	Q12345	0
P22138	P40186	0
P19263	P38736	0
P53855	P33315	0
P40851	Q12024	0
Q02890	P07278	0
P10962	P12695	0
P38170	P49955	0
P53937	P40458	0
P32333	P22135	0
Q05775	P13099	0
Q07879	Q06333	0
P40555	P14742	0
Q12341	Q06668	0
P38351	P38175	0
P39107	Q06410	0
Q12389	Q05785	0
P32380	P39958	0
P27929	P34218	0
P36046	P04840	0
Q04053	P53169	0
P43573	Q06704	0
Q3E705	P38771	0
P32496	P35201	0
P41833	P38334	0
P40210	P39936	0
P08153	P00445	0
P54785	P32589	0
Q00362	P53246	0
P25389	O13563	0
Q06511	Q12146	0
Q12216	Q04172	0
P38859	P38293	0
Q01649	P38915	0
Q12122	P43535	0
P38242	P32349	0
P38147	P49960	0
Q04922	Q03782	0
P34218	Q08119	0
P48582	Q05568	0
P43132	P09032	0
P40573	P40509	0
P38877	P25694	0
P08539	P49687	0
P46970	Q08754	0
P53196	P53731	0
P33448	P06197	0
Q12050	P05317	0
P31787	Q03337	0
Q08562	P38304	0
P38837	P32501	0
P20435	P30771	0
P17157	P35817	0
P42943	P41834	0
Q04922	P40007	0
P53725	Q01919	0
P40554	P39515	0
Q12314	P05626	0
P39730	Q08004	0
P33203	P26754	0
P14741	P87262	0
P47027	P33323	0
P38316	P47077	0
O13525	P47069	0
P32910	P41911	0
P38123	P21243	0
P12688	P34247	0
O14468	Q03010	0
Q12311	Q08906	0
P53179	P50111	0
Q12380	P28707	0
Q02630	Q03195	0
P53632	Q02792	0
P38888	P31688	0
Q06604	P40511	0
P32839	Q08245	0
P31539	P53721	0
Q00772	P36520	0
P53924	Q12018	0
P16861	P53146	0
P38853	P32830	0
P41833	P53187	0
Q03714	P47110	0
P29056	P53039	0
P32606	P54730	0
Q12250	P49957	0
P36015	Q3E7Z5	0
P41543	Q02939	0
Q12402	P36022	0
P20795	P43638	0
P18239	P47108	0
P43682	Q08229	0
P33339	Q07468	0
P25656	P33331	0
Q06164	P21951	0
P48559	P26784	0
Q05949	P32849	0
P32345	Q08245	0
P54113	P32074	0
P22696	P0CX50	0
P04821	P40462	0
P38879	P21264	0
P40080	P53244	0
Q12156	P46674	0
Q08230	P38297	0
P07286	Q04370	0
Q07528	Q04048	0
P07283	P25649	0
P40413	P40155	0
P32899	Q12030	0
P38786	P53953	0
P38886	P06103	0
P38247	P40485	0
Q02630	P40010	0
Q02875	Q01454	0
Q07914	O13297	0
Q08465	Q99216	0
P38300	P23059	0
P38819	P25579	0
P50946	P38260	0
P33313	Q08601	0
P16862	Q92331	0
P14020	P39937	0
Q12527	P41544	0
Q12318	Q05027	0
P28000	Q05787	0
P14682	P32602	0
P40462	P32588	0
Q03466	P32599	0
P53148	Q12024	0
Q06389	Q03957	0
P37291	Q12045	0
P40202	P32380	0
Q12074	Q02336	0
P08524	P47045	0
P24384	Q02969	0
P25558	P50087	0
P38797	P38823	0
Q02784	Q02725	0
P47076	Q12434	0
Q02939	P53198	0
P49687	P53974	0
Q03067	P32259	0
P57744	P40084	0
P04911	P38349	0
P40578	D6VTK4	0
P53968	P36526	0
P35734	Q03246	0
P39521	P32491	0
P38771	Q12149	0
P47017	P38204	0
P38041	P39985	0
P25043	P05739	0
P38352	Q05785	0
P25038	P53193	0
P32559	Q3E846	0
P19516	P53281	0
P10962	P15019	0
P28000	P54786	0
P38927	Q03144	0
P18409	Q03772	0
P28496	Q02796	0
P38691	P08964	0
Q12192	P40016	0
Q08920	Q03337	0
Q12060	Q05021	0
Q05080	P39722	0
Q05029	P40484	0
P05744	P25300	0
P38920	Q12530	0
Q04401	P25368	0
P33418	P07347	0
Q02199	Q04924	0
P38324	Q08229	0
Q99325	P36053	0
P40056	P43639	0
Q05568	P39984	0
P10962	Q12333	0
P40364	P40186	0
Q04598	P53877	0
Q12373	P43583	0
Q12040	P29467	0
Q06673	Q12488	0
P14020	P53968	0
P53295	P53145	0
Q12018	P40161	0
P07255	Q00618	0
P31376	P40072	0
P32915	P53093	0
P36084	P40452	0
P53187	Q03718	0
P25298	P06105	0
P53840	P32830	0
Q03337	P40413	0
P17214	Q12457	0
Q12241	P54730	0
P53736	P40507	0
Q08109	P53858	0
P39904	P33339	0
P38232	P38826	0
P32917	P53722	0
P53165	P23643	0
P19158	P36012	0
P35193	P23337	0
P27344	P01097	0
Q07395	Q92325	0
P43572	P38304	0
Q04921	P50110	0
P33297	P49704	0
Q12229	P19073	0
P53851	Q08981	0
P36012	P0CX30	0
P32774	P38931	0
P36046	Q12018	0
Q06704	Q04272	0
P05030	P36116	0
P32494	P38305	0
Q06205	P32597	0
P32832	P25558	0
P38866	Q04048	0
P36121	Q12380	0
Q02554	P33448	0
P38691	P53135	0
P46963	Q12406	0
Q12421	P36046	0
P07253	P40515	0
P34110	P53040	0
P31377	P40010	0
P38349	P35200	0
P40075	P32381	0
Q01477	P47068	0
P04911	Q01080	0
P53390	P42939	0
P13393	Q07657	0
Q03921	P33421	0
Q07879	P54838	0
P17255	P80667	0
Q06251	P53741	0
P40568	P53128	0
P36019	P36080	0
P38203	P38811	0
P50090	Q03660	0
P39742	P05317	0
P15436	P30656	0
P22214	Q12287	0
P24870	Q3E830	0
P25627	P39073	0
Q03630	Q03322	0
P53039	Q03337	0
P35193	P52920	0
Q00816	P53062	0
P36018	Q03067	0
P36053	P39073	0
P40316	P53135	0
P39517	P25046	0
P22804	Q12072	0
P36119	P53378	0
P40559	P29029	0
P43132	P48836	0
P39705	P14680	0
P50091	Q03016	0
P06103	P07250	0
P30822	P41811	0
P53297	P22139	0
P39946	P49687	0
P02294	P32334	0
Q12050	P48569	0
P33323	P47006	0
P38144	P53104	0
P43579	P22137	0
P47149	P05743	0
P32895	P46965	0
Q12276	P38891	0
P27882	P38959	0
P00330	P32794	0
P10174	P41813	0
P48361	P53286	0
Q04080	P34232	0
P05750	P53094	0
P32849	P25573	0
Q06704	P25385	0
P53981	P29468	0
P53921	Q03920	0
P05318	P40960	0
Q12220	P38291	0
Q12049	P39968	0
P53942	P12612	0
Q12176	Q03373	0
P43573	P0CY11	0
P15179	P40482	0
P25604	P25554	0
P25039	P17883	0
Q08726	P47029	0
Q12483	P10962	0
P38705	P40990	0
P39077	P10507	0
P21372	P40581	0
Q12333	P38300	0
P38264	P53168	0
Q07468	P26309	0
P33755	Q08581	0
P36104	P17214	0
P32473	P32464	0
P05737	P38766	0
P20606	Q08491	0
Q12445	P40005	0
P04802	Q12251	0
Q04660	Q02647	0
P32861	P40573	0
Q05166	Q04924	0
P38912	P32641	0
P40073	P52918	0
P00410	P54861	0
Q06834	P05744	0
Q04322	P38783	0
P40055	P32917	0
Q03981	P53286	0
Q12045	P10174	0
Q03290	Q05785	0
P00899	P07252	0
P36526	P13382	0
P39923	P0CG63	0
P09064	Q04225	0
P69850	P20436	0
P40208	P53437	0
P52593	Q04712	0
P40038	Q07653	0
Q04632	Q06679	0
P53178	P27882	0
Q3E7Y3	Q04359	0
P13186	P46989	0
Q12124	P36009	0
P40362	Q04599	0
Q04373	P33307	0
Q96VH5	P16649	0
P09959	Q06616	0
P23255	P14736	0
P07143	P28707	0
Q04373	P38742	0
Q03144	Q12349	0
P32807	P89114	0
P36528	P53129	0
Q12318	P32604	0
Q03020	P34164	0
P48510	P32344	0
P09733	Q06580	0
P39108	P19524	0
P38911	P36132	0
Q04712	P53188	0
P40496	Q03835	0
P38431	Q12196	0
P40547	P34166	0
Q12164	P43555	0
P13856	P50108	0
Q12004	Q12000	0
Q08446	Q05809	0
P21372	Q02803	0
Q12129	Q07896	0
P36159	P53851	0
P43594	P40492	0
P29468	P38251	0
Q08387	Q03370	0
Q12468	P36526	0
P47108	Q08962	0
P38874	P38274	0
Q08004	Q04493	0
P00445	Q02100	0
P49334	Q12242	0
P42900	P42846	0
P32529	P48581	0
Q03323	P14242	0
Q12363	P32657	0
P36162	P53246	0
P36046	P87262	0
P32588	Q12333	0
P53011	Q08921	0
P38334	P40356	0
P41895	Q12377	0
P38911	P42935	0
P50946	Q04199	0
Q05080	P27351	0
P53244	Q06675	0
P47821	P04802	0
Q03213	Q06407	0
Q02775	P40070	0
P35179	P38869	0
Q01560	P52868	0
P53924	P38272	0
P41911	P36047	0
Q03973	P38153	0
P53937	P40065	0
P33754	P51862	0
P32912	P39538	0
P38328	P12945	0
Q02208	P12753	0
P38132	Q08963	0
P46673	Q12038	0
P33399	P53930	0
P53834	Q01448	0
P35189	P0CX30	0
Q03162	P53193	0
Q06218	P14724	0
P27692	P09547	0
P32657	P38772	0
P00175	P25655	0
P39014	P12954	0
P53068	P38932	0
Q04949	P38884	0
P33754	P40070	0
Q04062	P53969	0
P19735	P34216	0
Q12347	P21825	0
Q12749	P46957	0
P51862	Q12028	0
P23615	P39955	0
P32364	P36160	0
P38251	Q3E835	0
P05740	P32463	0
P41901	P40968	0
O13297	P40975	0
P53969	P07269	0
P29056	P53062	0
P53600	O14467	0
Q07395	P27809	0
P28519	Q04847	0
P40155	P53192	0
Q03088	Q12463	0
P09232	P24280	0
Q00539	P32357	0
P25343	P04786	0
P03069	P28005	0
P33760	P15367	0
Q06211	P36104	0
P54787	P36521	0
P39729	P40073	0
P52891	P36516	0
P00729	Q12255	0
P53894	P47123	0
P33891	Q06218	0
P04819	P38632	0
P53886	Q02792	0
Q06616	Q07794	0
P32500	Q12241	0
P53176	P06106	0
Q12518	P40064	0
Q04279	P43573	0
Q07732	Q06677	0
P32844	P30822	0
P10662	Q12488	0
Q03957	P38791	0
Q03784	P27929	0
P36132	Q12107	0
P40581	P12753	0
P15873	P35210	0
P53128	P32910	0
P53978	Q03656	0
Q12175	Q12055	0
P47024	P40069	0
Q02892	P05747	0
P40968	P38111	0
P40341	Q07963	0
P40070	P38238	0
P52891	P53858	0
Q01389	P38346	0
P33304	Q92331	0
P38820	P39730	0
P17505	Q05931	0
P38920	P39984	0
Q12321	P50874	0
Q12348	Q12125	0
P06182	P50111	0
P53883	Q03784	0
P38637	Q12329	0
P39743	P40106	0
P40318	P36115	0
P21268	P56628	0
P33307	Q12402	0
Q03579	P32912	0
P38285	P40356	0
P32606	P53845	0
P06242	P14741	0
Q04002	P25296	0
Q06640	P40577	0
P25567	P31380	0
P53176	Q03497	0
Q12387	P01120	0
P69850	P40517	0
Q04067	Q12510	0
P50086	Q12276	0
P38336	P48589	0
P31384	P38809	0
P53840	P38291	0
Q12373	P38217	0
Q04697	P50089	0
Q04213	Q02796	0
Q06224	Q12311	0
P53176	Q04307	0
P12687	Q04172	0
Q05080	Q06389	0
Q03533	P25694	0
P32589	P38089	0
P34241	Q08966	0
Q06512	P41821	0
P46679	Q06412	0
P17558	P32558	0
P32565	Q04311	0
P53068	P40343	0
P38264	P38837	0
P32366	P39967	0
P32628	P50094	0
P53886	Q08957	0
P52910	Q04477	0
P43638	P42939	0
P38783	P28795	0
P38853	P48569	0
P53037	P53971	0
P17157	P53168	0
P38217	P54115	0
P26637	P39720	0
P38928	Q12192	0
Q12019	P05739	0
P17883	P53040	0
P20447	Q05942	0
P39935	Q03940	0
P41810	P38873	0
P53193	Q07622	0
P11914	Q03067	0
P10823	P0CX44	0
P53718	Q07622	0
Q12469	P20050	0
P33420	P38255	0
P38928	Q03944	0
P32504	P47135	0
Q07807	Q03020	0
P34166	P06242	0
P39904	Q08873	0
P53881	P39515	0
P26637	Q04226	0
P33419	Q08273	0
P15790	Q12092	0
P21243	Q07362	0
P38121	P36112	0
Q03532	P36068	0
Q02794	P53187	0
Q3E6R5	P32458	0
P05737	P32580	0
Q12080	P29295	0
Q06032	Q12447	0
P32583	P25043	0
P36084	P43605	0
P40485	P43563	0
P47019	Q06208	0
P36094	P25579	0
P21243	P47069	0
Q07896	P23255	0
P12954	Q06672	0
P27801	P36528	0
P36147	Q03496	0
P00817	P46669	0
P28274	P40958	0
P54860	P32461	0
Q03323	P33442	0
Q05080	Q02204	0
P38084	P53974	0
Q06106	Q04062	0
Q02196	P04786	0
Q05946	P38316	0
P33334	P07255	0
Q04002	P14291	0
P53039	P53008	0
P0C5N3	Q07657	0
P40530	P40518	0
P53866	Q12411	0
P53894	P07251	0
P43591	P14127	0
Q12016	P07251	0
P53877	P25656	0
P47165	Q03687	0
P15705	Q06819	0
P0CX52	Q04461	0
P53196	P38805	0
P33202	P41807	0
P38884	P53317	0
P40960	P32944	0
O74700	Q05946	0
P32379	P29055	0
P47011	P48564	0
Q03579	P47821	0
Q12024	Q06205	0
O75012	P38634	0
P53184	P37296	0
P38242	Q07622	0
P41806	Q12156	0
P23202	Q12451	0
Q03772	Q04477	0
Q06405	P43588	0
P31380	P32807	0
P39515	P38757	0
P53152	P09547	0
P39729	Q12471	0
P32915	Q02772	0
Q12341	P38042	0
P07261	P07283	0
P25386	P40460	0
P28743	P24870	0
Q08977	Q03898	0
P40452	P10964	0
Q07921	P54784	0
P19263	Q03407	0
P23833	P53901	0
P39682	Q03153	0
P53086	P32349	0
Q12447	Q04213	0
Q02647	P20433	0
Q12292	P47124	0
Q06078	P53289	0
P07278	P39742	0
P38805	Q12373	0
P07255	P40325	0
P36421	P33339	0
P14907	P53875	0
P47112	P39715	0
P25348	P14907	0
P36115	P32566	0
P02992	P53010	0
P18239	P40548	0
Q02796	P38931	0
P40302	P40457	0
P01097	P43614	0
P06182	P16370	0
P38274	P37291	0
P19414	P36084	0
P40003	P40507	0
P38300	P33322	0
P32504	P39012	0
P32601	P38927	0
P38285	P12866	0
P53549	Q00916	0
P38276	Q06672	0
Q04226	Q06697	0
P40339	Q12146	0
Q06389	Q12092	0
P22470	Q02776	0
P38856	P24783	0
P40991	P36116	0
P16474	Q12015	0
Q12004	P25368	0
P53295	P0CY09	0
P16522	Q00684	0
P0CX28	P12904	0
Q03824	P38816	0
P32899	P53965	0
P41805	P33891	0
P40078	P38810	0
Q12224	P25045	0
P07866	P40513	0
Q02606	P20433	0
P38863	Q00246	0
P20437	P40094	0
P28743	Q07794	0
P41735	P38162	0
P10823	Q03956	0
P11914	P16861	0
P53914	P25368	0
Q00711	P05626	0
Q03940	Q12471	0
P26786	P32354	0
Q02555	Q12030	0
Q06011	P23293	0
Q12365	P13434	0
P35187	P25515	0
P33895	Q06389	0
P22214	P47086	0
P08153	P50089	0
P53974	P36160	0
P46995	P23293	0
P12866	Q04500	0
P15274	P38930	0
Q02457	P40509	0
Q03330	Q06217	0
Q04461	Q06405	0
P32364	P33775	0
Q02773	Q06159	0
P53901	Q02983	0
P33421	Q04549	0
P38313	P39008	0
P38165	Q01448	0
P38147	Q06493	0
P38821	P35182	0
O14464	P34218	0
P40161	P38229	0
P30665	P42836	0
P22082	P07256	0
Q08773	P38782	0
P54837	P38850	0
Q12522	Q03707	0
P13712	P07278	0
Q04894	P33892	0
P14682	P10664	0
P32774	P22224	0
Q12194	Q04969	0
Q9URQ5	P38129	0
P48566	Q12338	0
P43596	P32486	0
Q06336	Q12306	0
P11747	P53877	0
P29029	P40990	0
P36108	P53311	0
Q04477	P32773	0
P38700	P47149	0
P04821	P53115	0
P14693	P47130	0
P16523	P39928	0
P25367	P40098	0
P06786	P53968	0
P33202	P54784	0
P23900	P38794	0
Q02889	P48564	0
P38272	P40413	0
P34761	Q07457	0
P15019	P40517	0
P0CX46	Q07844	0
Q03782	P40469	0
Q03330	P0C2H7	0
P52891	P39952	0
Q02772	Q12246	0
P25573	Q02795	0
P47027	P32529	0
P38346	Q03944	0
Q12168	P36531	0
P38872	P41695	0
P36527	Q06333	0
P40106	Q04712	0
P39722	P33323	0
P53981	Q04969	0
P00817	P38089	0
P38788	P47011	0
P40318	Q02732	0
P41814	P08964	0
P38276	Q03735	0
P53921	P00546	0
Q04599	P39685	0
O13329	P40335	0
P06169	P12753	0
O14464	P53722	0
Q12118	P40993	0
P00445	P09232	0
Q08214	P36130	0
P38273	P40045	0
P21827	Q05791	0
Q02204	P47136	0
Q12433	Q08977	0
Q00246	Q12175	0
P47167	P21957	0
P25454	P32468	0
P0C0W9	Q07821	0
P06786	P25301	0
P17065	Q06011	0
Q04431	P46951	0
Q12246	P38960	0
P38818	P39940	0
P53129	P38337	0
Q07528	P07806	0
Q12242	P06106	0
P57744	P25642	0
Q12318	P36046	0
Q00362	P20459	0
P50945	Q02794	0
P53830	P47167	0
P15180	P53843	0
P53313	P38637	0
Q07528	P07278	0
P28274	P46963	0
P34247	P32773	0
Q06178	P39538	0
P33759	P53734	0
P35728	Q00816	0
Q05791	P38696	0
P26448	Q12369	0
Q03016	P36041	0
Q01476	P40484	0
P38325	Q03390	0
P42949	Q04603	0
P53633	P40469	0
P16861	P14306	0
P21771	P53736	0
P31111	P19358	0
P12962	Q12092	0
P47187	Q12311	0
P25808	Q12000	0
P16370	P36005	0
Q02805	P46957	0
P40567	P04650	0
P38968	P38315	0
Q08683	Q03503	0
Q12245	P15367	0
Q06005	Q99186	0
P40150	P40487	0
P24004	P38736	0
P40548	P37370	0
P26755	Q12250	0
P48527	P47171	0
Q06251	P36022	0
P53011	P32774	0
P35127	P32505	0
Q06344	Q99189	0
Q03330	P39940	0
P38786	P39960	0
P20052	P52920	0
P21691	P28003	0
Q03705	P00950	0
P25343	P11710	0
P33338	P21372	0
P07286	P47134	0
P41812	P36102	0
P38768	P20448	0
P40518	P39904	0
P53091	P42843	0
P53941	P01149	0
P53178	P34758	0
Q06512	Q04431	0
P36068	Q05787	0
P20967	P08964	0
Q03799	Q12510	0
P38203	P53843	0
Q12049	Q12486	0
P30657	P53633	0
Q05930	P0CX28	0
P47117	P47158	0
P15424	P35056	0
Q02159	P29295	0
P17076	Q03835	0
P32521	O74700	0
P40078	Q02516	0
Q06678	P22146	0
P32504	P38305	0
Q06090	Q99260	0
P41812	Q12168	0
P06701	P33754	0
Q3E7C1	Q12434	0
P38886	P07806	0
P40494	P49017	0
P00958	P40856	0
P38297	Q12508	0
P53617	P20095	0
P47081	P28778	0
P38590	Q06205	0
P48837	Q12084	0
Q12365	P31373	0
P53854	P41940	0
Q08831	Q04048	0
P31244	Q03280	0
Q12365	Q08119	0
P04911	P53129	0
P39014	P43554	0
P33448	P53176	0
P53958	P50276	0
Q04632	Q12455	0
P37296	Q05779	0
Q12165	P34224	0
P32361	P16862	0
P10862	P53874	0
P33202	Q03897	0
Q06333	P12754	0
P11927	Q03954	0
Q06629	Q03195	0
P38254	Q03656	0
P39727	Q07878	0
P34166	P32485	0
P40325	P32524	0
Q04062	P27466	0
P48565	P06101	0
Q12734	Q03533	0
Q04947	P38249	0
P38313	P32461	0
P20084	P20050	0
Q07844	P14680	0
P47037	P27999	0
P46985	P32898	0
Q3E830	Q04660	0
P40069	P39969	0
P33417	P13517	0
P35845	Q12159	0
P47112	P14540	0
P05748	P13259	0
Q03503	P32829	0
Q12123	P36775	0
Q12223	P00729	0
P25648	P27616	0
P32610	P41806	0
P14747	P40578	0
P17214	P32606	0
P14742	P38300	0
Q06810	P25656	0
P39073	P53320	0
P17255	P18239	0
P00572	Q04673	0
P06777	P53295	0
Q99181	P42951	0
P32378	P40080	0
P46964	P38708	0
P0C2H7	Q03782	0
P40452	Q12457	0
P21771	Q12082	0
P33754	P12753	0
P23644	P25591	0
P14693	P36017	0
P28496	P38089	0
P43591	P38932	0
Q92325	P53037	0
P53043	P53855	0
Q3E6R5	P53390	0
P37254	Q08492	0
P25558	Q12425	0
P42844	P40571	0
Q06090	Q12066	0
P53295	P00815	0
P28000	P38817	0
P38956	Q02516	0
Q03579	P47142	0
P32795	P39969	0
P38930	P25586	0
Q12049	P0C0W9	0
P20449	P33329	0
P0CY09	Q08245	0
Q03406	Q03254	0
P28496	P32608	0
P32458	Q04867	0
Q12396	Q06689	0
P40045	P07213	0
P00424	P39522	0
Q03338	P54730	0
Q07532	P38751	0
P29467	Q12221	0
P32464	P41546	0
P38313	P20438	0
Q02767	P38637	0
Q03691	P23615	0
P32366	Q92325	0
P00572	P36149	0
P20437	P15646	0
P32524	P13434	0
Q04183	P25336	0
P36162	P38636	0
P07560	P25270	0
P06169	P53849	0
P35200	Q08754	0
Q12223	P53893	0
Q00416	P38120	0
Q12366	P36519	0
P39083	P38772	0
P53261	Q02196	0
Q99234	P47015	0
P38872	P53086	0
P32389	P32354	0
Q02795	Q06706	0
P15646	P32378	0
P53280	P14737	0
Q12013	Q12517	0
Q04500	P39015	0
Q02608	P40511	0
P23900	P07260	0
P53946	P00942	0
Q12451	Q06156	0
Q02775	P06168	0
P53114	P22209	0
P23900	P47041	0
Q12342	P53253	0
P40515	P32828	0
P36516	P22438	0
P40458	P25270	0
P38957	P32504	0
Q07887	P53628	0
P32495	P53875	0
P40094	P38013	0
P33448	P36516	0
Q08096	P80667	0
P38746	Q02647	0
P40991	Q12165	0
P52491	Q04491	0
P53266	P23968	0
Q05919	P19454	0
Q04359	Q08232	0
P38999	Q02793	0
Q00246	P32453	0
Q02950	Q03455	0
P05318	P89886	0
Q04930	P26798	0
P38692	Q12445	0
P47068	Q12502	0
P21243	P35208	0
P26637	P34078	0
P14064	P15436	0
P53336	Q03465	0
Q12314	P38234	0
Q04002	P47112	0
P49089	Q03388	0
P11632	P41057	0
P33304	P24280	0
P39717	P24719	0
P87275	P02406	0
P19454	P31244	0
Q04087	P00931	0
P38127	P34167	0
Q03373	P38089	0
P40541	P04650	0
P39980	P38886	0
P09932	P31412	0
P25655	P41813	0
P38212	Q03088	0
P21951	Q12309	0
P53064	P39077	0
P49960	P0CG63	0
P40314	P40537	0
P27929	P53286	0
Q07878	P29465	0
P07213	P24482	0
P43568	P38333	0
P34160	Q07442	0
P38692	P38241	0
P36525	P47048	0
Q03532	P32356	0
P32945	P40961	0
P40955	P16862	0
P32457	Q07395	0
Q06628	P46679	0
P25655	P46989	0
Q03407	Q12451	0
P32597	P47054	0
P23968	P25302	0
P38882	Q12486	0
P20485	P32605	0
P53722	P32607	0
P18562	Q12165	0
Q03435	P06106	0
Q08492	P32571	0
P39985	P39735	0
P20449	P30902	0
Q08215	P06843	0
P38208	P40302	0
Q03096	P53286	0
P10961	P29340	0
Q02983	P19956	0
P32795	P38712	0
P36168	Q05166	0
P38860	P32660	0
P53691	P41910	0
P16649	P32912	0
P25344	P17505	0
P12709	P53276	0
P36041	P32525	0
Q12453	P53718	0
P38990	Q01159	0
Q08818	P40066	0
P00942	P06168	0
P40210	P32387	0
Q04213	Q06668	0
P40454	P53633	0
Q12163	P22219	0
P53080	P53909	0
P11938	Q03940	0
P53267	Q03835	0
Q04964	P53091	0
P22579	P48606	0
P53941	P41805	0
P40993	P20484	0
P38110	Q03957	0
P19263	P39940	0
P38207	P47170	0
P13433	Q08818	0
P19262	P32529	0
P38210	P14737	0
Q07800	P54730	0
P32797	Q12055	0
P10664	P0CX52	0
P53735	Q12509	0
Q06625	P36040	0
P12689	Q12361	0
Q12530	Q03406	0
P39526	P47976	0
P22696	P13099	0
P53108	P32913	0
P07283	Q07963	0
P53893	Q06163	0
P19454	P03879	0
P41810	P12612	0
P38210	P48589	0
Q06639	Q12361	0
P39526	P00729	0
Q05775	P80428	0
Q04739	P09733	0
Q12734	Q06631	0
P46983	P41810	0
P47160	P38229	0
P19812	P22204	0
P38996	P48606	0
P27515	P36041	0
P23337	P38823	0
P36005	Q04491	0
P40096	Q03661	0
Q02647	P08566	0
P53390	Q12114	0
P22336	P21560	0
P18851	P38199	0
P40479	P38959	0
P30775	P11076	0
P33333	P08964	0
P09201	Q12176	0
Q07508	P38041	0
Q03125	P38692	0
Q12122	P32608	0
Q3E6R5	P34221	0
Q99359	P25635	0
P41546	P39523	0
Q12080	P07274	0
P56628	P38797	0
P06782	P38861	0
P02400	P25554	0
P49960	P47077	0
P53239	P52491	0
Q01159	P32892	0
P38819	P53971	0
Q07457	P87275	0
P39735	P19414	0
Q12318	P05318	0
P40991	P38334	0
Q12033	Q02795	0
P32606	P22517	0
Q06109	P36517	0
Q00381	P54113	0
P38590	P38691	0
Q12157	Q12330	0
P39744	P0C2H7	0
Q01163	P46675	0
P38333	P28778	0
P31376	Q12434	0
Q12421	Q03161	0
P34760	P48361	0
P53955	P23615	0
Q00362	Q05166	0
P11710	Q04272	0
P20435	P38181	0
P06101	Q12082	0
P34247	P05737	0
P33767	Q12000	0
Q12466	P50105	0
P40356	P14284	0
Q03280	P53843	0
Q06005	Q08963	0
P05738	Q12734	0
P00431	Q04338	0
P32523	Q07821	0
P11927	Q12255	0
Q08032	P28005	0
P35189	P38636	0
P13259	P08525	0
P53061	P53855	0
Q12368	Q06504	0
Q07896	P32794	0
P23639	P34078	0
Q05785	Q06078	0
P38877	Q06488	0
P40480	Q12468	0
P53937	P41813	0
P40106	P35996	0
P38208	P09119	0
Q12066	P22147	0
P24783	P15731	0
Q12262	P40456	0
P39735	P22082	0
P33891	P07249	0
P25043	Q01855	0
P38624	P53299	0
Q12154	Q08215	0
P40494	P48415	0
P22082	Q02805	0
P38742	P53974	0
P28795	P38302	0
P36132	P43602	0
Q02794	P38041	0
P36083	P23301	0
P39009	P38779	0
Q08817	P36005	0
Q04659	P54005	0
P38307	P33330	0
P38829	Q12745	0
P48240	P40990	0
Q08754	P25368	0
P20436	P42841	0
P38255	Q03455	0
P43565	Q12481	0
Q08003	P40965	0
Q03246	P52868	0
P38590	P46669	0
P21264	P54786	0
P35194	P32381	0
P40164	Q12220	0
P22139	P53849	0
P23293	Q04183	0
P37254	P40970	0
P40084	P32349	0
P38236	P40303	0
Q08729	P19073	0
P0CX24	Q02608	0
P48559	Q07657	0
P40368	P22035	0
P12753	Q03246	0
P40316	P38238	0
P43583	O75012	0
P39742	P38688	0
P46151	P14906	0
Q06251	Q96VH5	0
P53199	P34230	0
P38957	P40038	0
P39104	P38791	0
Q07478	P04051	0
Q05471	P32354	0
P38766	Q07418	0
Q06132	P32783	0
P25558	P37293	0
P34232	P12611	0
P40494	P38928	0
P51998	Q08957	0
Q06836	Q12460	0
Q12471	P38751	0
P38264	P33338	0
Q05050	P38838	0
P38784	Q12487	0
P22219	P46671	0
Q03430	P32489	0
Q06440	Q03096	0
P53043	P38218	0
P32597	P43568	0
P35718	P40565	0
P32807	Q06287	0
Q03897	P38891	0
P16522	P36037	0
P38217	Q3E744	0
P34077	Q12341	0
P48581	Q06211	0
P33419	P47068	0
Q12416	P22035	0
P53253	P28274	0
P53721	Q07921	0
Q03661	P32580	0
Q12345	P40339	0
P25632	P0CY09	0
P48562	Q05931	0
P38291	P38341	0
P41810	Q03769	0
P17123	P40016	0
Q03338	Q06263	0
P54785	P47083	0
P21771	Q07084	0
P08539	P33416	0
P53267	P41910	0
P32604	Q08732	0
Q12308	P40958	0
P53253	P40561	0
P43593	P32873	0
Q05930	P47167	0
Q04368	P40975	0
P06782	P34077	0
P46675	P43558	0
P33308	P53096	0
Q00246	P17157	0
