Q6VVB1	Q9UGJ0
O94762	P43699
Q8TF74	Q9Y2Q0
Q13188	O00267
Q8NDD1	O00463
Q96JC9	Q15050
P26641	P28072
Q9NV70	P07998
P22314	Q96T76
Q13523	Q9NYJ8
A7MCY6	Q8N1F8
Q2TAZ0	Q9H093
Q9C004	Q9NSC5
Q17R98	O43143
Q92820	Q07864
P17275	P10911
O14744	Q13576
Q02156	Q96B01
Q9NVV4	Q3V5L5
P07384	Q8TB96
O14796	Q9UQE7
Q9NRY6	Q9UMX2
Q8WWR8	Q96RF0
Q9UNE7	P07195
O95163	Q70Z35
Q9NQ33	Q86YV6
Q8TAT6	P11387
P29353	P31947
Q9NQ55	Q969G2
P78314	P63241
Q06787	Q99757
Q9H0F5	Q14012
Q13951	Q96FV9
Q9BQI6	Q9HAU0
Q9Y255	Q9BUZ4
P55199	P12644
P60468	Q2TAC2
P19532	P12236
Q8NBW4	Q9BXB5
P11274	Q8NEY1
O75886	Q9H7P9
P21980	Q9UHA4
Q9Y232	P02792
P43250	Q9Y388
A0FGR8	P19438
Q7Z6B0	P46019
P30533	P23769
Q9NPD8	Q86XR8
P53778	Q86YV6
O95279	Q92552
O95786	Q6ZW31
O75140	Q9C005
Q9BW61	Q8NDX5
Q8WW24	Q9NQG6
Q9NSD9	Q99757
O94782	Q9Y6I4
Q13233	P01040
Q15038	O94985
Q96LK0	P17813
Q86VQ0	O00399
Q96FN4	Q96PQ7
O60583	Q96SB4
Q9Y448	Q9NRS6
Q9H1J1	Q13424
Q9NQX5	P49757
Q96Q05	P02549
P63000	Q6PD62
P12956	Q9Y3I1
O94842	Q92820
Q8NF91	Q9BZR9
P01023	Q5SXM2
Q9BXL7	Q9UJW3
Q6PL18	P23528
P01031	Q9Y3E2
Q96G75	Q9NVX7
P05023	Q5VY09
P40616	P07900
Q86U44	P29350
O95425	Q659C4
Q15154	Q9NWU2
Q8IWX8	P82912
Q15466	Q93038
P22234	Q8N1F7
Q92878	P49765
Q96BS2	Q14451
Q6IPR1	Q9H4L4
Q9Y2J0	Q9BSG1
Q9UBB9	Q14469
P12644	Q9UBP0
Q13322	P51648
Q7L3B6	Q9NZJ5
O14737	Q92738
Q8TDR0	P82912
A1L4H1	P23025
Q149N8	Q6ZMZ0
Q8ND83	Q92870
Q8N4N3	Q8NF64
Q8NFH8	Q08050
Q8IY92	Q9H967
P50539	Q06187
Q9H251	Q14183
O96000	Q8TF39
Q92541	Q19AV6
P14625	Q9UKA4
Q96NB3	Q6WCQ1
P19544	Q15562
Q8N2H9	O94886
Q15018	P07510
Q92570	Q9NNW7
Q9HB65	P40692
O95971	Q5JVS0
P49888	Q9NS64
Q9GZY6	Q9Y2Q0
Q92854	P61024
Q15370	O94763
Q9HB71	P17482
P61313	Q9BZD4
Q8NCM8	A8MQ03
Q5VYV7	Q9Y3F4
Q9Y5L4	Q96KR1
Q9BT67	P15336
P12277	O43913
P32780	Q13422
P42680	Q86TC9
O76081	Q9UBZ9
Q16851	Q9UHA4
Q8NE71	O60826
Q13123	Q16602
P04049	P28062
Q8IYR0	Q92878
Q9NUL5	Q9HB71
Q9Y342	Q96MY1
Q8WUK0	Q9H160
O43760	Q8N0Y2
Q9H7P9	P43626
Q99728	Q13617
Q9H213	Q9UL40
O00198	Q12851
Q9UI36	Q9BT43
Q9UHB4	P98164
Q15029	Q96GZ6
Q6PI98	Q9NZ71
Q6ZMZ0	Q6PCT2
O15259	Q99062
Q9UPQ9	Q9H2B2
Q9NUJ1	Q0VGL1
O96019	Q86YJ7
Q5W5X9	P01160
O94907	Q96LD1
P07738	O75145
P35232	Q9H1M0
O60315	Q5BJD5
P48788	P19419
P78406	Q96Q15
Q5W0B1	P14210
Q02297	Q8TES7
Q96EQ0	Q8TC07
P13010	Q96H20
Q12888	Q14207
Q9BXY8	Q6ZN18
Q9BWH6	P55199
Q9H9Q4	Q8IUX1
P13682	P61081
Q9H607	O43242
P15735	Q2M3C6
Q9UMR2	O75915
Q9GZX7	P05113
Q9Y2M5	Q9P0K7
Q99593	Q9HD34
Q9NYS7	O96017
Q14511	P13671
Q9HAW4	P13984
O14662	Q8WWW8
Q5RL73	Q8NB91
Q99626	O75716
P60604	A0AVI4
Q9BYV6	P20248
Q13241	Q969L2
Q4G0X9	Q9HAN9
Q8NFD5	O75146
Q14185	Q6L8Q7
Q9BSJ6	Q15208
Q9BT78	Q96Q40
Q9BWN1	Q9Y4E5
Q8N2M8	P10644
Q8WVX3	O43739
Q9Y2X3	P07355
P55011	Q15648
O95863	Q9UFC0
Q8WXB1	P15056
Q15628	Q86TA1
Q9NVW2	O00139
P31930	Q9Y3F4
Q9UQF2	P46777
P48544	P07332
Q7Z3G6	Q5S007
O95711	Q9UHP6
Q9BSE2	P30291
Q9NZQ3	Q12899
Q14207	Q86TB9
Q9Y2U8	Q5SW79
P53801	P09001
Q8IVT2	Q8N7X8
O43823	O14966
P61513	Q14451
O14733	O95229
Q96KR7	Q5T447
P35568	Q8WYN0
Q9HBH9	Q9Y272
Q14289	Q96T76
Q53S33	P62312
Q5W0Q7	P28676
O14893	Q16670
Q15653	Q9H267
Q7Z3T8	Q96EY8
Q02388	Q9H5X1
O95352	P09525
Q9HAP2	Q8NEM7
Q9UNS2	A7E2Y1
O15151	Q9UBU7
Q16533	Q8NI29
Q9UBN7	O75603
Q9Y294	Q86XS8
Q9H213	Q14397
O95239	O75127
P18507	O75335
P15173	Q9NRD1
Q9UBW5	Q9H9Q4
P05496	P46940
P06729	Q13228
P07510	Q7L3T8
P20290	O43491
P41212	P02794
P15036	Q9UJU6
Q9UJV9	O96000
P21781	O00330
P35520	Q86Y07
Q9BTY7	Q53HC0
Q9NWQ4	P02549
Q8NCE0	Q12767
Q8N1E6	Q9Y6I9
A0JLT2	Q9UBK9
P79522	Q8WY36
P17029	Q15772
O15105	P56597
P19883	Q8NI27
Q9BQG0	Q5VST9
Q9H9B1	P42336
Q12926	Q9Y3T9
Q8IWZ8	Q2NKQ1
P04629	O60293
P51665	Q8NF50
Q8WZ42	P30533
Q9NVV9	P82930
P28908	Q6AZY7
P21860	Q9NZT2
Q9Y6D6	Q15768
O95602	Q9UF56
Q8TAE7	Q9Y4B6
Q86XR8	Q9UPY5
Q9Y343	P22681
Q8NHY2	Q68CZ1
Q8IXQ5	Q2TBE0
Q96AQ9	Q9UKV0
P32969	P17096
Q13137	Q8NDX5
Q9NP71	Q9UDY2
P01031	P79522
P28676	Q8N8S7
P13804	Q8IXM3
Q8N6R1	Q9UKL0
Q93063	Q15973
Q8IWU6	P21854
Q8TCD6	Q9NQ79
Q4G0F5	Q9UHR6
Q8NFH3	P49796
O75127	Q969D9
Q9Y2B1	Q96T58
Q9GZV9	Q9C005
Q5VVQ6	Q7Z6Z7
Q8TCT7	Q13151
P28749	Q8WV44
P29083	Q5SW79
Q14166	P23434
P63241	Q27J81
P11309	Q00994
Q9H706	Q8WTW4
Q32NC0	Q9NP84
Q8N6Y0	Q6PEX3
P50750	Q9NX47
O15145	P13671
Q96HR8	Q9H3H3
P13591	P11309
Q9BRG2	Q9H892
Q8N5C8	Q9ULR3
Q8NAP3	P56817
Q5VZV1	P00750
O15116	Q9Y2I7
Q6PF05	Q9UIM3
Q12824	Q14999
Q9NV96	P11684
Q9NP64	Q16586
Q15700	O00267
O95619	Q9Y333
O43541	P42679
P50281	Q9NP97
P50591	Q92575
O60711	Q8TAA3
O95571	P08476
Q92802	Q8WUB8
Q9UQE7	P17931
O00124	Q8WUU8
O14796	P0C0S5
Q96BN2	P08779
Q2TAZ0	Q8WTR2
Q6IN84	Q9UK22
Q9P2H3	Q9H081
Q9NRQ5	Q9Y4P1
Q7Z3C6	Q9UK22
P36406	Q96C74
O15145	P80217
O00716	P24539
P11177	P09417
Q9Y6E2	Q2NL82
Q8IUH3	P47985
P00540	P49918
Q14191	P36542
Q15973	Q96JK2
P13726	Q71F56
Q86UW9	Q9P2T0
P56537	Q7Z4U5
Q6W2J9	Q96NY9
Q9H8M5	Q9HCJ0
Q8IXI2	Q13546
P63098	Q96CB8
P49765	Q9NP85
P25686	B2RUY7
P61960	P48995
Q5JVL4	Q8IY42
Q8TF74	Q9H469
Q96SI9	Q9NVV4
Q9UFC0	P46734
O95980	P60891
Q92813	Q13627
Q14681	Q8N6N6
Q6SZW1	A8K8P3
Q86X45	O75293
P57723	Q8IZU0
Q14232	P57059
Q9UPY6	Q8TAM2
Q9BYV9	O14936
P35711	Q08050
Q96I34	Q9HBG6
O14908	Q92934
Q8IVM0	Q9H7D0
P42226	Q96QZ7
Q8TAZ6	Q9H0A0
Q9BWQ6	P24394
Q9H7Z6	Q6MZQ0
P35221	P29373
Q96EQ0	Q9HBH9
Q8IY92	Q9C026
P11362	Q86SE5
P46013	Q8IU81
Q96CD2	P35637
O14497	Q99081
O75113	Q14190
Q04656	P10073
Q3SYG4	Q04721
O94763	Q49A88
O00512	A7MCY6
Q5T6S3	Q9BV38
Q9NXW9	Q7Z4H7
Q14194	Q99959
Q9P127	Q14012
Q99570	Q3B726
Q8WU17	Q9NY93
Q15388	Q9UKS7
Q15165	Q86X45
P60228	P62995
Q9H6L4	Q659C4
Q6P656	Q6IQ55
P35251	P49903
O43914	Q9GZU8
P07949	Q96HH6
Q53QW1	Q9UL33
P85037	Q9ULA0
Q8TB96	Q8N9E0
P21246	O43150
Q15746	Q8N3C7
P13591	O14836
Q5VTQ0	Q9NZ42
Q15437	Q9HB07
P42356	Q8IVW4
P07332	Q92794
Q96PE2	Q86UW9
P17706	Q96KS9
Q9P0P0	Q8N344
Q9P2K6	Q9Y222
Q96FC7	Q9NP64
Q5VVQ6	Q8TB45
Q9NZM4	Q13487
Q969H0	O15294
P22415	P16410
Q9H4A3	P52815
A8K0Z3	O15049
P23760	Q8WWM7
Q07157	P23921
Q9P2M7	P13284
Q9P2K3	Q92820
O75367	Q8N5D0
Q99593	Q9P219
Q9NS64	P08572
Q8IUX1	Q99608
Q96B23	Q14168
P53041	Q9BVW5
P30566	Q93045
P11532	P98077
Q9BSJ6	Q9BZQ6
P49069	P48995
Q8ND04	Q16394
Q16586	Q9Y5B0
O75449	P42680
Q9C0E2	P53539
O75828	Q9BSH5
P46779	P36405
P42345	O60683
Q9ULJ7	O75400
P05067	Q75VX8
O75843	Q9NX95
Q9NUI1	P26368
Q6R327	P18847
Q9Y651	Q86W42
O75293	P57775
O00232	Q96HD9
O43818	Q9Y4L5
Q9P209	Q96G21
P26641	Q96LL4
Q96GN5	Q96B97
Q14204	O60762
O60269	P12259
Q92900	Q96F46
O14893	P10276
O96028	Q5VT06
Q9UBN4	A1L390
Q71SY5	Q14691
Q15811	Q86VI4
Q9NX55	P48506
Q9UPQ9	Q9NUI1
Q9BXP5	P57105
Q9NSD9	Q8NGJ1
O43181	Q92917
Q9UKA4	Q99727
Q53ET0	Q8IWB1
P30825	O60216
Q8N448	Q14164
Q2M1P5	Q8IWE4
P09619	O95470
Q16514	P08575
Q9Y2I1	P49715
Q9UH92	P12830
P49917	Q14019
Q2TAL8	Q2NKX8
Q96DN6	Q53EQ6
Q92925	O75791
Q92794	Q96ED9
Q96MX6	P13639
Q06418	Q9Y6C9
P48431	O00257
Q8TDM6	Q9H4I3
Q6P2C8	Q7Z6J0
Q9H0A6	O14543
O14879	O75496
Q13564	Q9BUP3
Q01167	P24390
Q9BSC4	Q96BD5
Q9UIQ6	Q9H2S9
Q96DY7	Q8WWV3
P19338	Q15633
Q9Y314	O00592
A7E2Y1	O15503
Q7Z6G3	Q7KZF4
P55010	Q08380
Q14190	O95631
P17936	Q8IYI6
P16455	O95786
P09874	Q9BRU9
Q12756	Q96RE7
A1L4K1	P13807
Q3B7T1	O00178
P55010	Q96HQ2
P35638	P01588
Q9UHD9	Q14790
Q9UNY5	P55081
Q86Z14	Q13418
P54852	Q53TQ3
Q9BXW4	Q9H832
Q96QD9	O43324
O75489	Q8N6N6
P20290	Q9BXI6
Q13601	P82675
Q8TBK6	Q96EA4
Q9NZ42	Q86X40
P57771	Q02535
Q6NXP2	O95231
Q92904	P55209
O15520	P02748
O14653	Q9Y4P8
Q6KC79	Q96PE2
Q8IYJ3	P55809
Q06481	Q9BXA6
Q14344	Q6PI26
O76003	O60437
Q8N2Z9	P04049
Q8N5L8	O00327
Q9UDY8	Q9NQC7
O95050	Q6MZT1
O43303	P35900
Q9Y5P3	Q96DI7
P07288	Q9Y237
Q6ZUJ8	Q05516
P48039	P41181
Q07021	Q9NP85
Q14511	Q14573
Q9UPV9	Q9Y3C1
Q9UNK0	Q9P2G9
P62258	Q96HP0
Q99952	O43852
O00562	Q6NSI4
P41182	Q99759
O15530	O14920
Q8NCD3	Q9BUL8
Q96RG2	Q9BVV2
P48506	Q9UBT7
P21673	Q5T2W1
Q96S97	Q2TBA0
P13984	Q8N653
Q15672	Q8N5U6
Q7L1W4	Q58A45
Q8N8K9	O60907
Q9H307	Q96FJ0
Q15404	Q96NE9
P49848	A9UHW6
Q96CN5	Q9UQK1
P53567	O43681
Q02878	Q5SW79
Q9Y222	Q8NG27
Q8N4C7	P20700
Q9Y4G8	Q7Z4H7
Q8WUB8	Q5S007
Q9Y6X2	Q8N2Z9
Q6ISB3	P27361
Q9H1H9	Q96SB3
Q9NVD7	O14920
Q8NF99	O43493
Q8N6Q3	Q53GQ0
Q96FC7	Q2TBE0
Q9NPG3	A0JLT2
P82094	Q9GZM8
Q9BXS5	Q9Y6I9
Q14204	Q14994
Q15004	P62253
O43557	Q9H1H9
Q9HAW4	Q6P656
P20585	Q9P000
Q86SE9	P61962
Q8N3P4	Q96QD9
O75521	O95139
O95218	O14893
Q13627	Q96QK1
Q6PGN9	Q8TCT7
P35247	Q8IWV8
P54278	Q9P2E9
Q8WW01	P21506
Q9H4T2	Q9BRS2
Q9H8N7	Q86YS3
P36957	Q9BW66
O43186	O15121
P10070	Q15642
P42685	O94826
Q92750	P15382
O75317	P55042
P49848	Q8TEB1
P24278	P13994
Q9NPC8	Q8WVX3
Q8IZU0	Q9NTJ3
P0CG48	Q6NXG1
O43709	P21980
P33981	P54852
P01042	Q9NW38
Q96T23	O14810
Q27J81	Q9NYB9
Q9BUJ2	Q9P275
O75335	P62487
Q9NZC9	Q9UHV2
Q12899	P51948
Q92759	Q99759
P49757	A8K8P3
Q7Z2W9	P23582
Q9BT92	P29372
Q9Y3R0	Q96KM6
Q99966	Q9Y3E7
Q8NEF3	Q9NR81
P35916	A5D8V6
P09496	Q6P4R8
Q96N95	P52701
Q96T58	P68543
P49915	Q9HCK8
P49768	Q7L7X3
Q9BRX9	P34130
Q8N474	Q6ZWJ1
P13010	O60563
P29728	Q6WCQ1
O15126	Q6NXP2
Q9BXG8	P10827
Q8IWE2	P08962
Q02241	Q9H8M7
P46013	Q9BSB4
Q12948	P0CG13
P35968	Q12834
Q9P202	Q9NX63
Q9UI08	P55735
Q9H4L4	Q7Z422
Q9BQI5	Q9BPX5
O43236	O14490
Q9BRX5	Q96DP5
Q9H2L5	P28702
Q5T6F0	Q8N131
Q96F15	Q8IXB1
Q8IYB3	Q8TDN1
Q9UHB9	O75367
Q9NYF8	Q9BQY4
Q9BT73	Q5SRE7
P53805	Q16666
Q9P206	Q99623
O94864	Q63HK5
O95295	Q8TD10
Q9NV06	O95182
Q5M9N0	Q9BXU7
P26371	P98155
Q9UBT2	Q9Y5P8
Q9P2N7	O95278
Q8WUJ0	Q8NB91
Q9UBP5	Q70EL1
Q8NFU7	P51572
P41235	Q99583
P62316	Q02388
Q9H892	Q9Y3C5
Q9BV36	Q8N371
Q9Y2H0	Q15389
Q969W3	P61086
Q99471	Q8N1F7
Q96NR8	Q8WXE9
Q7LBR1	Q9C0H9
Q92622	O00151
Q9H944	P61978
Q8N371	P20749
Q9BVI0	P13994
P55347	Q6P4Q7
Q9BRJ7	Q8IY57
P54136	Q92800
Q9BY11	Q15532
Q8WWY3	Q13901
P49703	Q9Y371
P51170	P83876
P0DI82	P42336
Q9H867	Q8WUP2
Q99572	P60321
Q9UPN9	P51970
Q9UBS4	P01579
Q8TF46	Q96RU8
Q709F0	Q13601
Q8TCE9	Q2M3C6
O60663	Q96RY7
Q9UK41	Q86T82
P25116	Q9BW66
P55061	Q8IX01
Q96S15	Q96S96
Q08495	Q9BYG4
P50542	Q9H6L2
Q99767	Q8NFH5
Q6ZU35	O00186
Q9BVS5	Q9NYZ3
Q86VP1	P63098
A1A5D9	P43626
Q9NP66	Q9Y577
P53990	Q96J01
O15116	Q86VI4
Q92844	P13236
Q6NT76	P17024
O95721	Q9Y5B8
Q8TCD6	P51808
Q9GZY6	Q13671
Q92609	Q9H816
Q4G0F5	Q9NX08
Q86X55	P15374
Q14781	Q9H7C4
P43364	Q9NUJ1
O75771	Q6ZVK8
P98160	P26640
O15488	Q15046
Q9NS73	P35613
O95219	Q9NTX7
P42568	Q96QT6
Q9GZU8	Q15369
Q9UJU6	Q13901
Q14242	O95831
Q9Y3E2	P85298
Q8WUA4	Q9Y6I9
P29374	Q12874
O14662	Q13315
Q9BZM1	Q9BSU1
Q96LJ8	P63208
Q8WUA4	Q8IYX8
Q8TDR4	O60269
Q9UJU2	Q6PKG0
Q8NCM8	Q96S15
Q9BWC9	P53007
P60604	Q8TBK6
Q9NW75	Q9UK99
Q15404	Q9GZS1
P0C2W1	P52292
Q86T82	Q8N9N5
Q92834	Q14865
Q7Z3J2	Q92624
Q9Y6H1	Q9BST9
Q9BQ61	Q8IXW5
Q9BRR9	Q7Z7C8
Q93063	P42229
Q9BS26	Q8NG31
P82094	Q14166
Q99700	P02652
O95486	P60866
O00562	P49768
P49407	P28290
Q15006	Q96GF1
P09067	Q6PEX3
P78371	Q96H20
P02794	P31645
O00401	Q9Y6N9
Q9NUX5	O00716
Q9P278	O60341
Q9BQI5	Q8IWA6
P07384	Q86WV6
Q96PM5	P27037
Q96CD2	Q9UNM6
O95751	Q14152
O14757	P23471
Q9Y5S9	O14979
O95391	Q9H019
Q6IBW4	Q8WVL7
Q9BUQ8	Q16594
Q9NP50	P00736
Q6PI26	Q05586
Q15650	Q8WTU0
Q8NEY4	P13994
P09017	Q86UD4
P62333	Q969F0
P09874	Q96IZ0
Q9UQ90	Q9UHB4
P63167	Q6P1K2
Q9GZX7	Q01968
Q9NWT6	Q9P299
P08047	Q9UHY1
Q9BZ67	Q9P2D0
P48436	Q96HB5
Q6AHZ1	Q96SW2
Q5HYK3	Q9NNW7
P48788	O75362
Q70Z35	Q96QZ7
Q6PK18	Q8N122
P02462	Q96MW5
P55198	Q86SE8
Q8IV20	Q86UD0
P53355	P52294
P21246	Q9BRX5
P42025	Q96MX6
O95210	Q96LI6
Q9NVP1	Q9UBR2
Q9UMD9	Q7Z3J2
O15530	Q9Y575
O15260	Q8TDB6
Q96GZ6	Q01813
O75144	Q96EB1
Q86T24	Q7L5A8
Q9BRK5	Q709F0
Q8N6R1	Q9Y388
P49703	P42167
Q9HAQ2	O94810
P25445	Q14397
Q8IYY4	Q9BS34
Q9Y6I3	Q70EL2
Q13496	Q14573
Q86X02	Q9NR46
Q8N0Y2	Q9H5I1
Q15542	O43915
Q5T6S3	Q969H0
P14625	Q92629
O75335	Q8IXZ2
Q9NUV9	Q92560
O43292	P07737
Q9NY72	Q92541
Q5VYV7	P18858
P11940	Q8NHU6
Q2M1P5	Q9Y223
O94855	P02042
Q13127	P05019
Q5T7P3	P52306
Q96DX5	P48047
Q9Y620	B2RUY7
Q7Z589	P52739
P02462	O75815
Q5BJD5	Q96GT9
P02545	Q5RL73
P04083	P29372
Q15056	Q8IVM0
Q96KC8	Q96S52
O95872	Q8WUW1
Q8TDZ2	P60903
O00444	Q8TAM2
P57105	Q03135
Q9Y468	P14416
O14734	O14649
Q99828	Q9NNX6
Q8TDZ2	P09629
Q8NBI2	Q6UB98
Q8NHG7	O75116
Q14118	O43592
Q8TDB6	P01579
Q14974	Q8NEZ2
O00178	Q99798
Q75VX8	Q9H7Z6
Q12926	Q9Y6R0
Q96KR1	Q9Y6N9
Q9UGN5	Q96PF2
Q6P5X5	P12314
P09529	Q6ZW31
O60828	Q06609
Q96K30	Q8NBW4
O00155	O60240
Q5SQI0	Q9BRJ6
Q8IWB1	O75147
Q96FJ0	Q9C029
Q8TBP5	Q9C005
Q9NVA1	Q96PU8
Q8WWW0	O15392
O15234	Q9UMS4
Q5JRA6	Q8IYX8
P30305	Q8WVZ9
Q15102	Q9BXB4
Q9NWB7	P57075
P21673	Q9H845
Q9GZR7	Q9UBU7
O95365	Q8TCD6
Q8NCE2	Q15021
Q02156	Q9NX95
P61221	Q9UHR6
Q96CN5	O75935
Q96G21	P10911
P11274	Q9C0A6
Q6PJI9	P58753
P16109	O60271
Q9UBK2	P30086
O75791	Q9P253
Q86SX6	Q9HB75
Q92750	P78362
P48426	Q8NEC5
Q9H7B4	Q8IY31
P08651	Q9BYF1
Q6IA86	Q9H307
Q9BW27	P0CG48
Q9NQ55	O00560
O15535	Q96E93
Q8WUM0	Q12798
P17029	Q96HE7
Q96MH2	O75030
Q9Y314	Q96QH2
P49915	Q9UKT4
P32970	Q9NXJ0
Q86XS8	O14965
P49327	Q969Q4
Q86YT6	Q92993
Q32MZ4	P57077
Q9H2X6	Q9BT92
Q6MZQ0	Q8IYX8
Q8IZ07	Q96KM6
Q8TDM6	P36508
O14526	P35520
Q9HCE1	Q6XZF7
Q9UJW0	Q8TAM2
P43403	Q8NAA4
Q00987	O95644
Q96GT9	Q99626
Q9UGM3	Q9HCN8
Q96LR2	Q4V328
Q9GZN1	Q9BXL6
Q9UJX4	Q9H892
Q8N4J0	Q13351
Q9Y4L5	P35212
Q13163	Q14149
P21579	Q92900
O43298	P06729
O14746	P02776
P30531	Q9GZM8
A0AVT1	Q9P278
P53778	Q96EZ8
Q96DX5	Q9Y608
P55809	P17342
P02649	P17275
O14908	Q16629
Q8WV60	O43809
O75603	P50553
Q13326	O00213
P56589	Q96AQ9
P09874	Q9GZT3
Q9BQ90	Q9P275
Q99704	Q9NQ94
Q8IYI8	P30531
Q9GZY0	Q9Y4I1
P22466	Q5SQI0
Q8TAE7	P30281
P14598	Q16849
Q9H7L9	Q9H3K2
P33993	Q14511
P24522	P11021
P21452	Q93074
O15372	Q9UBD5
P07225	Q9H6Q3
O95159	Q9Y3C5
O14879	P46100
Q14653	Q86U42
P33981	Q3KP44
Q92585	P04004
P49454	Q63HR2
Q9UHQ4	Q969V6
Q96PE2	Q9NU19
P24278	Q86Y07
P55209	Q9NZD8
Q92832	P24390
O76015	Q6ICG8
Q9Y6B7	Q6PEW1
Q99683	Q9GZS1
Q9NP81	Q9Y580
O95405	Q8N6T7
P24534	Q7Z7F0
Q9Y6H5	Q8TCT7
Q00987	P50453
Q9Y468	Q9P2J5
Q9BQ66	Q92556
Q04656	P51398
Q9P2D1	O43719
Q9NZC7	Q9C086
P43403	Q96HQ2
Q9H8M5	Q15654
Q9BSB4	P26368
Q9BRT2	P11137
Q96N58	Q9NQ87
Q13576	Q15643
Q7Z7B0	Q68CZ1
Q86UT8	Q9BXY0
P29466	O94941
O15018	Q9UKV5
P00533	P49754
Q8IUD2	Q8WXE9
O95872	Q9BYE7
Q15291	Q8WXG8
Q99259	Q92820
O95405	O95319
P18827	P09564
Q86XI6	Q8N653
P24390	Q16656
Q99259	Q99619
Q13387	P30556
Q9UM63	Q53HV7
Q14019	O15372
Q9UDY6	Q86SX6
Q8N7C3	Q8WZA1
Q08050	Q96SI1
Q9UH73	P40937
Q07157	Q96IF1
Q8N163	P57740
P53350	P05113
Q92499	Q96F86
Q9Y3Y4	Q5T3J3
P49756	Q2M1P5
P18827	Q9ULR3
Q13077	Q05397
Q93052	Q15116
P61024	Q8N187
Q16620	P08047
P63218	O14972
O60391	P17948
Q06187	P08138
Q6IN84	Q8WTU0
Q9BQQ3	P35232
Q9UHP3	O95171
Q9BV86	Q7L7V1
Q14978	O14756
P56962	P53985
Q8WVM7	Q9Y385
O43303	O95299
Q8IZ07	Q8TCX1
P48039	Q969E8
Q92934	Q15413
Q9H3K2	P49418
Q9Y216	Q86UL8
O60925	Q14393
Q53QW1	Q9UHR4
P60201	Q2KHR3
O75179	Q92759
Q9UKV3	O15228
Q8IX03	O43913
P53816	O43924
Q9UF11	P02647
Q9H4E7	Q9Y2X7
Q13115	P17480
Q99848	P29074
Q05086	O75414
O15031	Q9BW27
Q13002	O60343
Q9H2X6	Q9UBU8
P35523	Q9Y6W8
Q4G148	P23025
Q9BQQ3	Q05195
Q14694	P00973
Q13061	Q8N5N7
P61968	Q9BYV9
Q8TDD1	Q8N0Y2
O15068	Q9BXJ9
O95218	Q92828
Q14209	Q92665
Q96J01	Q92890
Q9P2K5	Q7L945
P48047	Q6ZVK8
Q9H270	Q9BXY4
Q6IN85	Q13586
Q9BUV0	P15735
Q9H8M2	Q96S97
Q969Q5	Q8WY64
Q15696	Q00613
Q96AG3	P11177
Q9H0E9	P09603
P61011	P55201
Q15366	P39748
Q9BZY9	P37198
P34998	P25800
Q8N3C0	Q9NX14
Q9NV58	Q9UBI6
P22415	P49959
P56282	Q9HCE7
Q6NW34	P49959
Q49A88	Q01844
P17152	P34130
Q96QK1	P05129
Q9Y6I4	Q96EA4
P11137	O95336
Q15643	P49915
Q8WU20	Q16795
Q9UBR2	Q9UIW2
O00273	Q9HBM1
P32239	Q969W3
Q9Y4Y9	O94761
Q8IWZ6	Q6ZN18
Q9Y6J0	Q9NXV6
Q9BS26	P16435
Q9HAU0	Q86WT6
P31274	O43791
Q5MIZ7	Q9HB65
Q99798	P51991
Q8WUB8	P52739
O43293	Q9UQE7
Q0ZGT2	P15311
O43298	Q6UUV9
Q7L8J4	P30531
O75400	Q9UHB6
Q01105	Q8WV24
Q96DV4	Q3SYG4
P17024	Q7L1W4
Q9UMX1	P13284
Q03111	P61073
Q86Z02	O43402
P56180	Q99697
Q13148	P49407
Q9NV31	Q13258
Q96KJ9	Q8N5A5
Q99608	Q9NR12
Q5BJF2	Q5T7P3
Q2NKQ1	O94829
Q6PJ21	A6NGB9
Q9UHX1	Q9BVQ7
P10600	P26006
O94889	P82979
Q9BTE6	Q5JTC6
Q8WU17	Q9HCE1
P35372	Q9UBP6
Q7Z3B4	Q9NS87
Q9HB65	Q15427
Q14511	Q96EX3
O95343	P28676
P82675	P04180
P47974	O75663
P55201	P42568
A7XYQ1	Q9NR21
Q9Y6H5	Q9ULH1
Q9UNP9	O14727
Q9BRZ2	Q15735
P49756	P35212
Q13882	Q9P2R6
P11279	Q12972
Q9UHC7	P15311
Q96J77	O76038
Q969R2	Q8IY42
Q9H8S9	Q86UN6
Q9NYS7	Q6BCY4
Q8N163	P14317
Q8WVV9	O75306
P55198	Q14978
P55198	Q8NAP3
Q70EL2	Q7Z6J6
Q8IVM0	P09917
Q96QK1	Q14678
Q9ULL4	P43487
Q14565	O15446
P50995	Q9H173
O75152	P40189
Q8IUW3	Q6GPH6
O14933	P84077
O43747	P15311
Q8N140	Q8N3I7
P54136	O14744
Q86W50	Q9UBY9
Q2NKX8	Q13888
Q86VQ0	Q13123
Q9NZN8	O95782
P19367	P41161
Q00587	Q9NVV5
Q92918	Q86WP2
Q92828	Q8HWS3
Q9P2A4	Q15024
Q96B23	Q32NC0
Q13426	P50616
O43502	P10909
P35557	P20794
Q9NV58	P38432
Q6UN15	Q9UK45
O95678	Q9C0I1
P33992	Q99436
Q96PM5	P19525
Q5TA31	P17022
Q07812	O75052
O76075	P02652
A1L0T0	Q96JM3
P35251	Q7Z6J2
Q96QF0	Q08999
Q13561	Q9NWB7
Q9BXL7	O14508
O00512	P13010
Q6ISB3	O60841
P12259	Q96ST8
Q9Y3C0	P36507
Q9UDY8	Q5TCQ9
Q9UNI6	O43464
Q15050	P21359
P38432	Q9ULZ2
